"gene","logFC","AveExpr","t","P.Value","adj.P.Val","B","signif"
"H1-6",-0.779987615176108,-7.87666597353497,-2.41905974498621,0.0158987805094979,0.0303870705668027,-4.91357609155436,FALSE
"WDR18",0.156673498398609,4.70993667296786,2.4181934097873,0.015936257878365,0.030457096832817,-4.9156490460763,FALSE
"FAM138E",0.463734575018588,-9.41442892249527,2.41801864627779,0.0159438275243887,0.0304699596189963,-4.91606712969244,FALSE
"SURF6",0.147210904163584,2.87302551984877,2.41730257441214,0.0159748763321096,0.0305276892888982,-4.91777986699989,FALSE
"TMPRSS4",-0.854445796994328,-4.38969962192817,-2.41725959928623,0.0159767414241258,0.0305296462829494,-4.91788264132277,FALSE
"CATIP",-0.355456587829509,-2.79521096408318,-2.41710005498454,0.0159836672208199,0.0305396654446541,-4.91826417332454,FALSE
"IRF2-DT",-0.246225794530672,-0.247519281663516,-2.4171053587244,0.0159834369436549,0.0305396654446541,-4.91825149043128,FALSE
"YEATS2",0.244520766198569,1.2485652173913,2.41696944646359,0.0159893388895677,0.0305488942647471,-4.91857649037298,FALSE
"PTGDS",-0.795915959595965,3.95872117202268,-2.41619815466039,0.0160228683934074,0.0306113439055357,-4.92042050195016,FALSE
"KIF17",0.289880783444198,-0.24808809073724,2.41584299116225,0.0160383288517436,0.0306376559304923,-4.92126943657168,FALSE
"NAIPP1",0.559799967972406,-1.42669054820416,2.41586154610278,0.0160375208197068,0.0306376559304923,-4.92122508838194,FALSE
"DANCR",0.311690325203243,4.57088468809074,2.41578790070403,0.0160407281469209,0.030640626839685,-4.92140110639147,FALSE
"EFCAB10-AS1",0.211968211382115,-1.4938,2.41553818712192,0.0160516076210641,0.0306597952250592,-4.92199790145827,FALSE
"INTS9",0.199638957871393,1.66190964083176,2.41535410298244,0.0160596319289148,0.0306735082948298,-4.92243780888282,FALSE
"HOOK3",-0.289943003202763,0.888981663516068,-2.41532955645888,0.0160607021897479,0.0306739385589541,-4.92249646543999,FALSE
"SAXO4",-0.283322589307713,1.08618412098299,-2.41495798069194,0.0160769110656961,0.0307032801239391,-4.92338431447424,FALSE
"LHX8",0.49751612466134,-9.4231393194707,2.41489570107058,0.0160796292376251,0.0307068557501724,-4.92353311331714,FALSE
"CEP85",-0.255833555062826,1.3810595463138,-2.41371473314337,0.0161312488968854,0.0308038120045153,-4.92635397857146,FALSE
"VN1R35P",0.338421576743166,-9.68091625708885,2.41297783419127,0.0161635324285438,0.0308638362363141,-4.9281134549104,FALSE
"SNORA74B",1.0384083739838,-7.96910699432892,2.41276876275571,0.0161727022093274,0.0308797213812746,-4.92861255418062,TRUE
"LOC124904242",-0.620063693027781,-8.73120415879017,-2.41273803213627,0.016174050427154,0.0308806713593919,-4.92868591132879,FALSE
"IL1B",-0.497416319290466,-1.04910623818526,-2.41222826553519,0.016196429430877,0.0309217726291295,-4.92990264330464,FALSE
"SLC60A2",-0.196847354028085,-0.665197164461248,-2.41212234717708,0.0162010827215577,0.0309290299171847,-4.93015542206316,FALSE
"CNOT9",0.195004929785655,3.25099584120983,2.4119027738933,0.0162107329453534,0.0309458254443244,-4.93067940865379,FALSE
"LOC124901506",0.418466937669479,-9.67390151228734,2.41147344426006,0.0162296165777028,0.0309802445910075,-4.93170382004234,FALSE
"OFD1P1Y",0.486722973638919,-9.24574971644612,2.41124002477084,0.0162398914323217,0.0309982279358875,-4.93226070088226,FALSE
"ADAM28",-0.494550832717418,-1.27932797731569,-2.41109637494114,0.0162462175800692,0.0310086726102367,-4.93260338743516,FALSE
"L3MBTL4",-0.251159115545702,1.3098190926276,-2.41084557470806,0.0162572676952173,0.0310265009517946,-4.93320164078017,FALSE
"SACK1G",-0.276725186006412,2.67325028355388,-2.41084611249006,0.0162572439937651,0.0310265009517946,-4.93320035803193,FALSE
"WWOX-AS1",-0.285748344419709,-9.77894423440454,-2.41076076408822,0.0162610059010388,0.0310320037437498,-4.93340393238984,FALSE
"RPL27P1",-0.243777982261546,-9.83670964083176,-2.41054600199739,0.0162704753782251,0.0310484427642827,-4.93391615513886,FALSE
"ZNF217",0.291635355999011,2.29906030245747,2.41049966502641,0.0162725191455569,0.031050457573755,-4.93402666623192,FALSE
"LOC100420879",0.269875067750778,-9.77755066162571,2.41048327902047,0.0162732419310952,0.031050457573755,-4.93406574544543,FALSE
"LOC730183",0.347112904656319,-0.749519848771267,2.41024177159695,0.0162838980878872,0.0310691571790388,-4.9346416897225,FALSE
"NPTX2",-0.893560236511453,-1.78097882797732,-2.4097329231738,0.016306370398373,0.0311103984774971,-4.93585500115499,FALSE
"TMC5-AS1",-0.941263385070174,-6.85440888468809,-2.40971315713134,0.016307243878677,0.031110429894884,-4.93590212676556,FALSE
"SALRNA2",-0.449886430155134,-9.03959206049149,-2.40963266551938,0.0163108013057424,0.0311155813862922,-4.93609402856785,FALSE
"ASAH2B",0.203195932495687,1.14004007561437,2.4095774535796,0.016313241861591,0.0311186018296171,-4.9362256569285,FALSE
"KXD1",0.131027960088691,5.28849924385633,2.40936680419,0.0163225562383774,0.0311347335405043,-4.93672782978699,FALSE
"LOC124904710",0.447271702389848,-9.58350207939509,2.40927700934523,0.0163265281609057,0.0311406735376754,-4.93694188112627,FALSE
"SPOPL",0.224571295885684,1.46987145557656,2.40883112144429,0.0163462638720786,0.031176678653934,-4.93800466512186,FALSE
"LINC03051",0.752261579206751,-8.62295538752363,2.40819884436692,0.016374285502655,0.031228482611741,-4.93951138210497,FALSE
"AARD",0.661090672579506,-7.81229111531191,2.40762226647065,0.0163998755095047,0.0312756438597598,-4.94088503059686,FALSE
"RPL17-C18orf32",0.680796957378661,2.17192627599244,2.40736624157012,0.0164112498435331,0.0312956913516546,-4.94149488530096,FALSE
"ARRDC1-AS1",-0.16588119487559,2.3944831758034,-2.40727601812467,0.0164152598266947,0.0313016939102193,-4.94170978362579,FALSE
"ARAP3",-0.259286124661247,0.87340831758034,-2.40668361649757,0.0164416105784857,0.0313502944431982,-4.94312059719772,FALSE
"LRRC51",0.167122015274696,2.25600718336484,2.40614138250571,0.0164657624689541,0.0313946973783026,-4.94441163804773,FALSE
"FOXN3-AS2",-0.314707992116182,-9.62774612476371,-2.4060467833768,0.0164699792520371,0.0314010880687079,-4.94463684622996,FALSE
"IL2",0.745567891106246,-8.0509943289225,2.40597732382871,0.0164730760367933,0.0314053428502512,-4.94480220015096,FALSE
"HYOU1-AS1",1.53552893816211,-5.10059792060491,2.40537813510511,0.016499811573226,0.0314546612708579,-4.94622842217883,TRUE
"RASSF1",0.164872394678487,3.37911020793951,2.40535817692204,0.0165007027559231,0.0314547083307653,-4.94627592176626,FALSE
"RPL24P8",-0.451268157181572,-0.921974669187146,-2.40521314502879,0.016507180065627,0.0314654034636802,-4.94662107963687,FALSE
"LINC01555",0.334241559497476,-9.47864536862004,2.40511215598747,0.0165116916879124,0.0314723507462803,-4.94686140897318,FALSE
"NID2",-0.441981409214094,1.1949965973535,-2.40470575359898,0.0165298584425065,0.0315053234968721,-4.9478284479418,FALSE
"LOC101928014",0.406284459226491,-9.62759130434783,2.40332519718261,0.0165917027928077,0.0316215363617216,-4.95111230325656,FALSE
"GSTA9P",0.60136662478452,-9.14496937618147,2.40321976564267,0.0165964341408944,0.0316288930989399,-4.95136301176911,FALSE
"LINC02947",0.594066883468928,-9.00933270321361,2.40314457199185,0.0165998092586938,0.0316336645440623,-4.95154181021341,FALSE
"ZNF575",0.17712182310914,-0.169310586011342,2.40284806739327,0.0166131239598985,0.0316573760035841,-4.95224679726571,FALSE
"TGM5",-0.584545920177316,-8.60937069943289,-2.40157099960414,0.0166705789391008,0.0317651926968819,-4.95528225737263,FALSE
"CFAP95",0.734645567873915,-8.40244064272212,2.40079762666859,0.016705457806108,0.0318299823545835,-4.95711971860894,FALSE
"POU2F2",-0.342796085242667,-1.48225444234405,-2.39984552013127,0.0167484857348189,0.0319102913273322,-4.95938103890595,FALSE
"TEX13D",0.296692453806473,-9.68767240075614,2.39980592563153,0.0167502772145402,0.0319120296612272,-4.95947505963523,FALSE
"ZNF616",0.204571049519586,0.459614177693762,2.39970675698115,0.0167547649071707,0.031918904271593,-4.95971053792581,FALSE
"OR2T35",-0.139316186252678,-9.913895463138,-2.3996394637882,0.0167578107381654,0.0319230314654776,-4.95987032177187,FALSE
"RPS26P45",-0.742998984971594,-8.68108903591682,-2.39949629287197,0.0167642925759485,0.0319337033530727,-4.96021025835673,FALSE
"LINC02898",0.846727314609548,-7.20915141776938,2.39918515577056,0.0167783864295318,0.0319588732174642,-4.96094893553448,FALSE
"PDE7B-AS1",-0.980229480167529,-3.14269981096408,-2.39903712623286,0.0167850955163368,0.0319699749377482,-4.96130034269387,FALSE
"LOC107986951",0.415656255235369,-9.61627807183365,2.3985928845813,0.0168052438944028,0.0320066714905938,-4.96235480011713,FALSE
"OR2F2",-0.1849295688592,-9.8627831758034,-2.39850552198096,0.0168092086897386,0.032012543132375,-4.96256214257542,FALSE
"DOCK2",-0.352557817196354,0.560562192816635,-2.39817871685968,0.0168240474583194,0.0320391221689462,-4.96333770160663,FALSE
"BRD4",-0.177755385562949,3.61117183364839,-2.39792108328876,0.0168357535815891,0.0320580513410232,-4.96394903298279,FALSE
"LRRC69",-0.466804693274205,-1.55071644612476,-2.3979329329926,0.0168352150081002,0.0320580513410232,-4.9639209165672,FALSE
"OR5AC2",-0.139572549889023,-9.91384215500945,-2.39764496262051,0.0168483076647631,0.0320802736185977,-4.96460416052865,FALSE
"RAB20",-0.258325562946543,4.01997069943289,-2.39702459793498,0.0168765431818251,0.0321323504690776,-4.96607577677766,FALSE
"ZBTB47",-0.259258359201775,0.988566918714556,-2.39674105235527,0.016889462447948,0.0321552617780962,-4.966748273663,FALSE
"MAP3K2",-0.210275491500372,1.94949281663516,-2.39660279651416,0.016895764993843,0.0321655740004978,-4.9670761525832,FALSE
"AKR1C4",0.500130009854638,6.814002268431,2.39623831631063,0.016912390151625,0.0321955359428465,-4.96794044237845,FALSE
"EGLN3",0.569638341956145,0.579410018903592,2.3959356643443,0.0169262060575885,0.0322201471471694,-4.96865802149668,FALSE
"ATP5MGP3",0.430748731214686,-9.57408128544423,2.39484770538572,0.0169759528935762,0.0323131490739715,-4.97123680857272,FALSE
"IGLV8-61",-1.24718862034984,-2.38960775047259,-2.39477533951191,0.016979266376697,0.0323177615740603,-4.97140829662068,TRUE
"CRB3",0.300320549396402,3.80740661625709,2.39474760389335,0.0169805364839593,0.0323184845018721,-4.97147402138257,FALSE
"CDC27P2",0.173539837398479,-9.84474858223062,2.39468984465489,0.0169831817421311,0.032321824495182,-4.97161089036526,FALSE
"PLAC8L1",-0.668284678492229,-3.23603686200378,-2.39460399245513,0.0169871142721559,0.0323276139026753,-4.97181432376941,FALSE
"TMIGD2",-0.492624338507014,-2.54807655954631,-2.39458126767049,0.0169881553335727,0.032327900333614,-4.9718681707037,FALSE
"RPL21P90",-0.735977711258881,-8.39620642722117,-2.39445328944358,0.0169940192845281,0.0323373640534495,-4.97217140891301,FALSE
"LINC03104",-0.335362981029815,1.99194725897921,-2.39428038095771,0.0170019447650402,0.0323507493927941,-4.97258108200958,FALSE
"LINC01477",0.32835284552856,-9.72663213610586,2.39418906926746,0.0170061314648729,0.0323570196711752,-4.97279741565715,FALSE
"RAB39A",0.701637255481658,-5.28986899810964,2.39399171363269,0.0170151834475772,0.0323725458244498,-4.97326495870646,FALSE
"KCTD16",-0.536768423256892,-8.28011266540643,-2.39394566261174,0.0170172962498531,0.032373976007255,-4.97337404991066,FALSE
"KRTAP4-1",0.589703771865086,-9.09484366729679,2.393936453229,0.0170177188003206,0.032373976007255,-4.97339586595917,FALSE
"GABRG2",0.785716841586669,-8.06727882797732,2.39384667208411,0.0170218386768898,0.0323801166383576,-4.97360854364321,FALSE
"SLC9C2",0.785057588075902,-6.72916465028355,2.39302765783687,0.0170594621384288,0.0324499861185865,-4.97554830174541,FALSE
"BACE1",0.210149822616403,3.18022722117202,2.39241918215432,0.0170874613434297,0.0325015422702562,-4.97698899859879,FALSE
"LOC124900354",0.337481571815802,-9.69755689981096,2.39161786795165,0.0171243957576786,0.0325700875196213,-4.97888573516696,FALSE
"LOC124902824",-0.517896511455914,-9.62421474480151,-2.39145021596373,0.0171321321024422,0.0325830946429902,-4.97928249418596,FALSE
"RBMY2QP",0.305290785907962,-9.75284669187146,2.39076841753219,0.0171636255586029,0.0326412809829654,-4.98089573285496,FALSE
"THEMIS2",0.332848585858584,2.01114820415879,2.3907263203589,0.0171655717687149,0.0326432720821478,-4.98099532640905,FALSE
"NDST1",-0.218944777038685,3.77084820415879,-2.39060068046257,0.0171713814280415,0.0326526095976603,-4.98129255525652,FALSE
"KLF2-DT",0.471588822370149,-9.36888846880907,2.3902725379169,0.0171865630830885,0.0326797667214496,-4.98206877663236,FALSE
"ANHX",-0.152826474501015,-9.88045860113422,-2.39018980495321,0.017190392622356,0.0326853364018514,-4.98226446504701,FALSE
"PRR14",-0.13642355752649,3.95122797731569,-2.38916246694899,0.0172380085643423,0.0327741553917243,-4.98469387718434,FALSE
"SPOCK3",-0.922258043853131,-6.27422911153119,-2.38889692819993,0.0172503348352602,0.0327958733033821,-4.98532164749905,FALSE
"ACOT9",0.192670914018222,3.34470037807183,2.38874777329583,0.0172572619846784,0.0328073248130825,-4.98567424036687,FALSE
"LOC101927434",-0.184419137718566,-9.87778979206049,-2.38832909543577,0.0172767195704563,0.0328425951574746,-4.98666385354702,FALSE
"ANKHD1-EIF4EBP3",0.206100458240942,2.52483213610586,2.38808432221811,0.0172881040685084,0.0328625158816005,-4.98724233620981,FALSE
"LOC646012",0.470035545701034,-9.58730718336484,2.38802586550426,0.0172908238889964,0.0328659649175022,-4.98738048079572,FALSE
"LOC101929494",-0.426964400098546,-1.37390018903592,-2.38793709231302,0.0172949549665404,0.0328720959338386,-4.98759026278664,FALSE
"DMAC1",-0.245684875585129,3.73203667296786,-2.38777039766561,0.0173027144795959,0.0328851224253304,-4.98798416216262,FALSE
"KCNIP3",-0.601486715939885,-0.903985255198488,-2.38773643288252,0.0173042958906851,0.0328864062157877,-4.9880644176298,FALSE
"NMNAT2",0.55285123183049,-4.69727164461248,2.38665107315203,0.017354897567151,0.0329808468529552,-4.99062842851849,FALSE
"USP36",-0.17086760285785,3.39765784499055,-2.38642476509453,0.017365464889621,0.0329992012227469,-4.99116290599463,FALSE
"FAM151B",-0.216449684651391,-1.43765368620038,-2.38618928881087,0.0173764663237816,0.0330183785604896,-4.99171898365226,FALSE
"CNTN4-AS2",-0.193534279379069,-9.88596748582231,-2.3860717925733,0.0173819580309328,0.0330270849767543,-4.99199643114277,FALSE
"TPTE2P7",0.381317615176252,-9.69981474480151,2.38598763690334,0.0173858923570117,0.0330328314902062,-4.99219514230551,FALSE
"LINC01738",0.533810032027681,-9.25289678638941,2.38564798471619,0.0174017792522261,0.0330612858447196,-4.99299707063105,FALSE
"PLPP5",-0.24691836905643,3.99470812854442,-2.38530723750747,0.0174177301923997,0.0330898588923121,-4.99380147207383,FALSE
"SNRPCP11",-0.335963495934871,-9.78582741020794,-2.38456382948515,0.0174525749813038,0.0331543212306406,-4.99555604406012,FALSE
"PDZPH1P",0.379104801675359,-9.47553761814745,2.38428598211632,0.0174656138831922,0.0331773547657645,-4.99621167468698,FALSE
"MTND5P6",0.241726016260275,-9.79064631379962,2.38410408557764,0.0174741546151996,0.0331918416977845,-4.99664085165286,FALSE
"IQCF5-AS1",-0.10103986449854,-9.92781190926276,-2.38406753853864,0.0174758710801842,0.0331933652198496,-4.99672707893492,FALSE
"AUP1",0.115472232076866,6.56960661625709,2.38332746870915,0.0175106610440692,0.0332577045236622,-4.99847288489611,FALSE
"RADIL",-0.431850214338505,-3.44184914933837,-2.38327309936992,0.017513219293273,0.0332608231435127,-4.99860111987328,FALSE
"LOC112268431",0.291258536585469,-9.76263478260869,2.38290034244199,0.0175307675355964,0.0332924087004805,-4.99948022352098,FALSE
"RFX7",-0.233551584134023,-0.317201512287335,-2.38260467150289,0.0175446978002682,0.0333171204670191,-5.00017743317154,FALSE
"CNDP2",-0.148082278886435,6.66328790170132,-2.38247701293254,0.0175507153237905,0.0333268042563644,-5.00047843349993,FALSE
"SH3GL1",0.156933616654347,4.44681190926276,2.3821929319654,0.0175641127415628,0.03335049987611,-5.0011481984322,FALSE
"COMP",0.97273608277901,-3.44865935727788,2.38213411112058,0.0175668878888493,0.0333540246484188,-5.001286867928,FALSE
"SEC31A",0.155705570337508,6.03759981096408,2.38179919612456,0.0175826964104276,0.0333822940583124,-5.00207636249695,FALSE
"CXorf38",0.179509635378168,1.72602325141777,2.38147305425123,0.0175981028441446,0.0334097971520995,-5.00284507179431,FALSE
"ABHD5",0.20982786646957,2.73865784499055,2.38132478803707,0.0176051106317498,0.033421353469467,-5.00319449797235,FALSE
"VAX1",0.446372000492826,-9.42203742911153,2.38103035389752,0.0176190343045381,0.0334460369340081,-5.00388834206822,FALSE
"MFAP5",-0.681129822616408,-3.33932438563327,-2.38096977687512,0.0176219001680641,0.0334497279858239,-5.00403108347414,FALSE
"SLC5A10",-0.56626325203252,-3.0374427221172,-2.38053947965259,0.0176422690736933,0.0334866410271447,-5.00504491729758,FALSE
"MS4A18",0.244306233062456,-9.77217920604915,2.37978989211374,0.0176778016000612,0.0335523306433034,-5.00681061055294,FALSE
"LOC105370802",0.379103394924931,-9.57835198487713,2.37926049938233,0.0177029341660856,0.0335982753784219,-5.00805729534982,FALSE
"CLEC17A",-0.727905186006391,-6.35291436672968,-2.37753025533669,0.0177852955272961,0.0337528237628804,-5.01213001196281,FALSE
"HOXC8",0.745076905641824,-8.00321285444234,2.37715728778119,0.0178030932098488,0.0337848338444623,-5.01300753779042,FALSE
"NEFL",-0.750108309928517,-7.10097826086957,-2.37707891275418,0.0178068351862522,0.0337901685361286,-5.01319192305326,FALSE
"REEP6",-0.354847952697709,6.95234328922495,-2.37678486440366,0.017820880538854,0.0338150532873838,-5.01388364881896,FALSE
"IQSEC3P2",-0.579300251293319,-9.10792419659735,-2.37673392460472,0.0178233146904344,0.033817904378918,-5.01400347220404,FALSE
"QSER1",0.231607713722591,0.673668809073724,2.37648952805121,0.0178349972112371,0.0338383020835791,-5.01457832020503,FALSE
"UCHL3",0.166106627248081,4.26404706994329,2.37636303346254,0.0178410464838566,0.0338480102649984,-5.01487582688892,FALSE
"LOC107986400",0.351621074156293,-9.67383610586011,2.37630657067054,0.0178437472510161,0.0338513649834927,-5.01500861853883,FALSE
"SNORD3D",0.600271527469895,-9.340495463138,2.37605554675916,0.0178557587488787,0.033872381811405,-5.01559895010775,FALSE
"OR7E28P",0.397487563439393,-9.64775425330813,2.3753888129979,0.0178876964696529,0.0339311945208168,-5.01716660791177,FALSE
"RPS3AP5",0.385413633899973,-1.40530964083176,2.37508587322447,0.0179022243936607,0.0339569781437077,-5.01787875280123,FALSE
"GLYR1P1",-0.625159827543694,-7.26031417769376,-2.37503469185158,0.0179046798953314,0.033959861271771,-5.01799906019243,FALSE
"HPCAL1",0.136420721852666,4.73308147448015,2.37500343451326,0.0179061796576627,0.0339609314395409,-5.01807253272231,FALSE
"BAP1",0.140521276176392,4.81813156899811,2.37480635618349,0.0179156382400987,0.0339770954366973,-5.01853575713598,FALSE
"LOC124905065",1.04232857846767,-7.70629130434783,2.37466888483198,0.0179222386422735,0.033987837475351,-5.01885885555205,TRUE
"C16orf90",-0.420443596944954,-9.38793100189036,-2.37352301499632,0.0179773383771706,0.0340905480034304,-5.02155127699087,FALSE
"LOC101928372",0.476018176890928,-8.95192381852552,2.37333470463612,0.0179864075995229,0.0341059643893795,-5.02199362340285,FALSE
"TMTC3",0.198603939393938,0.75010359168242,2.37313243115528,0.0179961537771725,0.0341226627456328,-5.0224687313169,FALSE
"KCNE2",-0.344527706331608,-1.52284253308129,-2.3726800279122,0.0180179687923442,0.0341622419894958,-5.02353121040384,FALSE
"ZDHHC2",-0.363647755604829,0.149939319470699,-2.37222445793624,0.0180399599777235,0.034201462974978,-5.02460092627539,FALSE
"MNX1",0.961622650899267,-6.90956257088847,2.37221246560607,0.0180405391874846,0.034201462974978,-5.02462908253964,FALSE
"ZNF599",0.226514205469324,0.909146880907372,2.37200351520064,0.0180506337693961,0.0342152397505534,-5.02511964563838,FALSE
"PRIMPOL",-0.183508600640556,2.28447712665406,-2.37202560138607,0.018049566531488,0.0342152397505534,-5.02506779481837,FALSE
"RPL21P112",-0.126332727272624,-9.92880756143667,-2.37201613310208,0.0180500240465138,0.0342152397505534,-5.02509002317324,FALSE
"FGF22",-0.727923153486076,-4.36551550094518,-2.37183208900246,0.0180589192275748,0.0342291576274118,-5.02552207973345,FALSE
"LINC01924",0.259038834688436,-9.74241398865784,2.37158545194374,0.0180708456754635,0.0342499748793922,-5.0261010262468,FALSE
"LOC100506405",0.408167489529527,-9.44267448015123,2.37081591032648,0.0181081023145891,0.0343187961847082,-5.02790704037728,FALSE
"EXOSC10",0.147099401330371,3.91319678638941,2.37019265008846,0.0181383263038615,0.0343742825975712,-5.02936933063529,FALSE
"LOC105370635",-0.665722574525686,-8.66790321361059,-2.36980532902821,0.0181571311195616,0.0344081236568807,-5.03027787189214,FALSE
"SIRLNT",0.462670711998138,-9.51867731568998,2.36950738766807,0.0181716081116525,0.0344337602996867,-5.03097665576748,FALSE
"INSIG1-DT",-0.333725599901453,-0.0390230623818526,-2.36858567690251,0.0182164583060018,0.0345169460782009,-5.03313786753169,FALSE
"CCDC180",-0.354564530672579,-0.653683364839319,-2.36806088868445,0.0182420377594367,0.0345636104548938,-5.03436801431274,FALSE
